Tuition,FRP_Active,FRP_Cancelled,FRP_Take_up_percent_,EZ_Pay_Take_Up_Rate,School_Sponsor,SPR_Group_Revenue,FPP_to_PAX,Num_of_Non_FPP_PAX,ID_TRIP,ID_SALES,Program_Code,From_Grade,To_Grade,Group_State,Days,Travel_Type,Cancelled_Pax,SPR_Product_Type,FPP,Total_Pax,GroupGradeType,MajorProgramCode,FPP_to_School_enrollment,Retained,Region,School_Type,Parent_Meeting_Flag,MDR_Low_Grade,MDR_High_Grade,Total_School_Enrollment,Income_Level,SPR_New_Existing,NumberOfMeetingswithParents,DifferenceTraveltoFirstMeeting,DifferenceTraveltoLastMeeting,Days_from_Initial_System_to_Departure,Days_from_Latest_RPL_to_Departure,Has_Early_RPL,Days_from_FirstMeeting_to_Departure,Days_from_LastMeeting_to_Departure,Days_from_Deposit_to_Departure,Days_from_Departure_to_Return,Days_between_Meetings,Days_between_System_and_FirstMeeting,Days_between_System_and_LastMeeting,Cancellation_Rate,Revenue_per_PAX,Deposit_Ratio,Insurance_Cancellation_Rate,Months_to_Departure,Past_Bookings,Initial_Year,Initial_Season,Grade_Span,Departure_Season
1545,32,2,0.753478709944306,0.407133671764193,0,1442,0.86408648510461,5,2250,HD2250A,HD,7.0,9.0,MO,7,A,9,East Coast,50,52,Middle->Middle,H,0.297527789388291,1,Other,PUB,1,7.0,8.0,159,4.0,0,1,242.0,242.0,439,299,1,242,242,226,7,0,197,197,0.14754098360655737,27.73076923076923,29.71153846153846,0.0625,7,21.0,2018,1,2.0,2
1466,13,4,0.748626452404123,0.121440350632491,0,1469,0.849704139697025,2,2252,HD2252A,HD,6.0,8.0,TX,15,A,4,East Coast,18,16,Middle->Middle,H,0.040009136846089,0,Houston,PUB,1,6.0,8.0,407,8.0,1,1,202.0,196.0,234,235,1,202,196,142,15,6,32,38,0.2,91.8125,91.625,0.3076923076923077,5,133.0,2018,2,2.0,1
1660,9,3,0.719606560402661,0.309472592995047,0,1530,0.828863692612377,2,2253,HD2253A,HD,6.0,8.0,TX,14,A,6,East Coast,12,16,Middle->Middle,H,0.041257584639158,0,Dallas,PUB,1,6.0,8.0,299,6.0,1,1,260.0,270.0,391,268,1,260,270,232,14,-10,131,121,0.2727272727272727,95.625,103.75,0.3333333333333333,8,114.0,2018,1,2.0,2
817,26,1,0.617814410971844,0.259937413612108,0,815,0.945035165605826,3,2255,HD2255T,HD,7.0,7.0,IL,16,T,1,East Coast,55,46,Middle->Middle,H,0.174125033319115,1,Other,PUB,0,7.0,8.0,261,9.0,1,1,236.0,232.0,280,280,0,236,232,208,16,4,44,48,0.02127659574468085,17.717391304347824,17.76086956521739,0.038461538461538464,7,70.0,2018,2,0.0,2
2187,13,4,0.802673934144445,0.113019573290786,0,2209,0.955133449307639,1,2256,HD2256A,HD,7.0,7.0,CA,11,A,4,East Coast,16,17,PK->Middle,H,0.022870266340671,1,Northern California,PUB,1,1.0,8.0,640,11.0,0,1,212.0,211.0,327,261,1,212,211,166,11,1,115,116,0.19047619047619047,129.94117647058823,128.64705882352942,0.3076923076923077,6,139.0,2018,1,0.0,2
1327,56,8,0.671228311500335,0.148522776931592,0,1577,0.942180763466841,9,2257,HD2257A,HD,8.0,8.0,IL,12,A,7,East Coast,65,80,Middle->Middle,H,0.096651861802004,1,Other,PUB,1,6.0,8.0,750,13.0,0,1,222.0,221.0,372,256,1,222,221,178,12,1,150,151,0.08045977011494253,19.7125,16.5875,0.14285714285714285,6,42.0,2018,1,0.0,2
2024,6,0,0.762925714986817,0.217301812647201,0,2072,0.923071565483832,1,2258,HD2258A,HD,10.0,10.0,WA,18,A,0,East Coast,9,10,Middle->High,H,0.009800396696296,0,Pacific Northwest,PUB,1,7.0,9.0,744,11.0,1,1,194.0,181.0,333,235,1,194,181,187,18,13,139,152,0.0,207.2,202.4,0.0,7,84.0,2018,1,0.0,2
1707,33,2,0.700478697481759,0.191129989302012,0,1584,0.958010260046621,3,2259,HD2259A,HD,10.0,10.0,CA,10,A,2,East Coast,45,56,Middle->Middle,H,0.302950332033381,1,Northern California,PNC,1,6.0,8.0,163,16.0,1,1,203.0,200.0,343,231,1,203,200,177,10,3,140,143,0.034482758620689655,28.285714285714285,30.482142857142858,0.06060606060606061,5,107.0,2018,1,0.0,1
431,42,3,0.613505469674446,0.102774711416801,0,414,0.913435930643131,5,226,HVP226T,HVP,9.0,10.0,IN,19,T,7,East Coast,60,82,Middle->High,H,0.190814099334703,0,Other,PUB,1,7.0,12.0,362,9.0,1,1,217.0,216.0,228,253,0,217,216,208,19,1,11,12,0.07865168539325842,5.048780487804878,5.2560975609756095,0.07142857142857142,7,6.0,2018,3,1.0,2
1190,4,1,0.669784611735888,0.269333117632121,0,1240,0.891098191660794,1,2261,HD2261A,HD,5.0,6.0,IN,8,A,1,East Coast,6,7,Middle->Middle,H,0.015695735690729,0,Other,PUB,0,6.0,8.0,414,4.0,1,1,236.0,232.0,359,354,1,236,232,220,8,4,123,127,0.125,177.14285714285714,170.0,0.25,7,34.0,2018,1,1.0,2
1977,21,4,0.824607811423727,0.376515442667955,0,2054,0.896370657609799,2,2264,HC2264A,HC,7.0,7.0,NV,14,A,12,East Coast,23,25,Middle->Middle,H,0.02336280695436,1,Other,PUB,1,7.0,8.0,1036,12.0,0,1,265.0,266.0,466,322,1,265,266,229,14,-1,201,200,0.32432432432432434,82.16,79.08,0.19047619047619047,8,4.0,2018,0,0.0,2
2257,8,4,0.543130507294285,0.08237481265285,0,2696,0.891982213611308,1,2265,HC2265A,HC,8.0,8.0,CA,23,A,10,East Coast,13,15,Middle->Middle,H,0.021539351021581,0,Southern California,PUB,1,7.0,8.0,648,11.0,1,1,264.0,268.0,287,253,0,264,268,248,23,-4,23,19,0.4,179.73333333333332,150.46666666666667,0.5,8,138.0,2018,3,0.0,2
732,14,0,0.365503328562601,0.32450157094715,0,800,0.933811833911711,2,2266,HD2266T,HD,10.0,10.0,IN,20,T,2,East Coast,34,42,Middle->High,H,0.058221575249978,1,Other,PUB,1,7.0,12.0,582,10.0,0,1,258.0,256.0,449,287,1,258,256,249,20,2,191,193,0.045454545454545456,19.047619047619047,17.428571428571427,0.0,9,13.0,2018,1,0.0,2
2506,6,5,0.479727112662634,0.135895201251943,0,2553,0.886617593920202,1,2267,HC2267A,HC,10.0,10.0,CA,16,A,6,East Coast,14,14,K->Middle,H,0.042100445871423,1,Southern California,PUB,1,2.0,8.0,274,1.0,0,1,248.0,241.0,417,265,1,248,241,225,16,7,169,176,0.3,182.35714285714286,179.0,0.8333333333333334,8,84.0,2018,1,0.0,2
2840,52,3,0.662688691749001,0.124878596174806,0,2985,0.92975523141987,5,2268,HC2268A,HC,10.0,10.0,CA,37,A,1,East Coast,75,72,K->Middle,H,0.124078341485325,1,Southern California,PNC,1,2.0,8.0,599,5.0,0,2,385.0,252.0,464,250,1,385,252,218,37,133,79,212,0.0136986301369863,41.458333333333336,39.44444444444444,0.057692307692307696,7,37.0,2018,0,0.0,2
2102,3,2,0.773586863871267,0.217301812647201,0,2373,0.695922763171243,2,227,SC227A,SC,8.0,11.0,CA,30,A,4,Costa Rica,3,6,Middle->High,S,0.002575561837228,0,Southern California,PUB,1,7.0,12.0,1585,14.0,0,2,413.0,282.0,431,307,1,413,282,233,30,131,18,149,0.4,395.5,350.3333333333333,0.6666666666666666,7,15.0,2018,1,3.0,2
2196,18,2,0.601940702355731,0.174856089733425,0,2021,0.962728961368162,2,2274,HC2274A,HC,6.0,6.0,CO,23,A,3,East Coast,31,31,K->Middle,H,0.062507594115491,1,Other,PUB,1,2.0,8.0,460,10.0,1,1,209.0,220.0,393,236,1,209,220,173,23,-11,184,173,0.08823529411764706,65.19354838709677,70.83870967741936,0.1111111111111111,6,9.0,2018,1,0.0,2
1234,27,2,0.797079018158369,0.259650946121656,0,1250,0.884025975804908,3,2277,HD2277A,HD,9.0,9.0,MO,6,A,3,East Coast,33,35,Middle->Middle,H,0.033857713072029,1,Other,PUB,1,6.0,8.0,986,15.0,1,1,260.0,259.0,400,293,1,260,259,227,6,1,140,141,0.07894736842105263,35.714285714285715,35.25714285714286,0.07407407407407407,8,38.0,2018,1,0.0,2
3143,2,1,0.3897878128537,0.186738221375017,0,3576,0.837869628378608,1,2278,IK2278A,IK,9.0,12.0,VA,21,A,9,International,5,6,High->High,I,0.002595342812047,0,Other,PUB,1,9.0,12.0,1834,11.0,0,1,276.0,273.0,512,303,1,276,273,226,21,3,236,239,0.6,596.0,523.8333333333334,0.5,7,0.0,2018,0,3.0,2
1958,5,3,0.713356939667242,0.115982297570737,0,1899,0.910933277231847,1,2279,HD2279A,HD,6.0,8.0,UT,9,A,6,East Coast,7,8,Middle->High,H,0.005227492696913,0,Other,PUB,1,7.0,9.0,1334,9.0,1,1,260.0,257.0,479,272,1,260,257,253,9,3,219,222,0.42857142857142855,237.375,244.75,0.6,9,0.0,2018,0,2.0,2
2300,13,4,0.736320146293816,0.110039128929665,0,2499,0.929444596581597,2,228,SC228A,SC,8.0,9.0,CA,27,A,5,Costa Rica,18,22,Middle->Middle,S,0.020633934537108,0,Southern California,PUB,1,6.0,8.0,942,14.0,0,2,351.0,331.0,370,219,1,351,331,170,27,20,19,39,0.18518518518518517,113.5909090909091,104.54545454545455,0.3076923076923077,5,14.0,2018,1,1.0,2
1779,5,0,1.04858521767855,0.217301812647201,0,1863,0.874937117146347,1,2282,HD2282A,HD,7.0,7.0,TX,11,A,1,East Coast,4,6,Elementary->Middle,H,0.011610361458167,1,Dallas,PUB,1,5.0,8.0,433,11.0,1,1,270.0,271.0,411,309,1,270,271,195,11,-1,141,140,0.14285714285714285,310.5,296.5,0.0,6,91.0,2018,1,0.0,2
1358,9,3,0.580328777137343,0.260398624740408,0,1435,0.936738460370726,1,2283,HD2283A,HD,6.0,6.0,TX,10,A,5,East Coast,15,17,Middle->Middle,H,0.012674076652621,0,Houston,PUB,1,6.0,8.0,1062,5.0,0,2,459.0,265.0,477,264,1,459,265,234,10,194,18,212,0.22727272727272727,84.41176470588235,79.88235294117646,0.3333333333333333,7,30.0,2018,0,0.0,2
1859,8,2,0.546445915668203,0.242654199851974,0,1797,0.891467743495064,1,2284,HD2284A,HD,4.0,5.0,WA,19,A,3,East Coast,15,14,Elementary->Middle,H,0.02216350421357,1,Pacific Northwest,PUB,1,5.0,7.0,564,12.0,1,1,181.0,183.0,427,224,1,181,183,150,19,-2,246,244,0.17647058823529413,128.35714285714286,132.78571428571428,0.25,4,23.0,2018,0,1.0,1
2084,5,2,0.486494531164866,0.217301812647201,0,2016,0.877368194828625,1,2286,HD2286A,HD,9.0,9.0,CA,9,A,5,East Coast,8,11,Middle->Middle,H,0.016641305571706,1,Northern California,PUB,1,7.0,8.0,571,8.0,1,1,196.0,199.0,201,210,0,196,199,187,9,-3,5,2,0.3125,183.27272727272728,189.45454545454547,0.4,6,212.0,2018,3,0.0,2
2126,12,3,0.428288496658096,0.217378717516216,0,1960,0.891723133199538,2,2287,HC2287A,HC,6.0,6.0,CA,21,A,5,East Coast,35,31,Middle->Middle,H,0.027493933650184,1,Southern California,PUB,1,6.0,8.0,1061,13.0,1,1,212.0,215.0,338,233,1,212,215,169,21,-3,126,123,0.1388888888888889,63.225806451612904,68.58064516129032,0.25,6,109.0,2018,1,0.0,2
2038,17,0,0.669474105220416,0.290608148163631,0,1818,0.88414690540665,3,2289,HD2289A,HD,6.0,8.0,WA,17,A,1,East Coast,26,29,Middle->Middle,H,0.081481952068365,0,Pacific Northwest,PUB,1,7.0,8.0,316,5.0,1,1,269.0,250.0,460,311,1,269,250,241,17,19,191,210,0.03333333333333333,62.689655172413794,70.27586206896552,0.0,8,49.0,2018,1,2.0,2
1765,14,5,0.893128072217482,0.548117214480757,0,1612,0.877092371903558,2,2290,HD2290A,HD,9.0,10.0,TX,18,A,4,East Coast,18,18,Elementary->Middle,H,0.040245185866234,0,Dallas,PUB,0,5.0,8.0,386,14.0,0,1,236.0,232.0,460,235,1,236,232,218,18,4,224,228,0.18181818181818182,89.55555555555556,98.05555555555556,0.35714285714285715,8,49.0,2018,0,1.0,2
1941,17,3,0.649085190278875,0.037619813903045,1,1963,0.913371696370244,3,2293,CD2293A,CD,6.0,7.0,CA,26,A,5,East Coast,24,30,PK->High,C,0.073934179655843,1,Northern California,CHD,1,1.0,12.0,378,10.0,1,1,227.0,221.0,421,256,1,227,221,179,26,6,194,200,0.14285714285714285,65.43333333333334,64.7,0.17647058823529413,6,18.0,2018,0,1.0,2
2564,12,13,0.707328040734986,0.147295650718049,0,2567,0.880903404819666,2,2296,HN2296A,HN,7.0,10.0,CA,14,A,22,East Coast,15,18,High->High,H,0.009105089728165,0,Southern California,PUB,1,9.0,12.0,1711,4.0,1,1,250.0,239.0,243,243,0,250,239,230,14,11,-7,4,0.55,142.61111111111111,142.44444444444446,1.0833333333333333,8,11.0,2018,3,3.0,2
2748,27,5,0.688164648583553,0.332792690451388,0,2680,0.881593833257771,6,2297,HC2297A,HC,8.0,8.0,CA,20,A,3,East Coast,43,55,Middle->Middle,H,0.041924949456178,1,Southern California,PUB,1,6.0,8.0,1025,14.0,1,1,193.0,201.0,420,229,1,193,201,183,20,-8,227,219,0.05172413793103448,48.72727272727273,49.96363636363636,0.18518518518518517,6,45.0,2018,0,0.0,2
2776,4,4,0.551529126027829,0.478177619688189,0,2474,0.893122577111109,1,2298,HC2298A,HC,8.0,8.0,OR,22,A,4,East Coast,8,8,PK->High,H,0.021288933302329,1,Pacific Northwest,CHD,1,1.0,12.0,331,6.0,0,1,272.0,255.0,425,295,1,272,255,222,22,17,153,170,0.3333333333333333,309.25,347.0,1.0,7,16.0,2018,1,0.0,2
3742,2,0,0.221858856963243,0.10631583547132,0,3913,0.845570243004259,2,2299,IC2299A,IC,6.0,6.0,CA,37,A,0,International,8,10,High->High,I,0.017875021693347,0,Southern California,CHD,1,9.0,12.0,519,9.0,1,2,383.0,19.0,444,458,1,383,19,206,37,364,61,425,0.0,391.3,374.2,0.0,7,8.0,2018,1,0.0,2
1490,36,7,0.806158873911977,0.113449880053811,1,1572,0.921905749969848,4,23,HO23A,HO,8.0,8.0,FL,6,A,8,East Coast,48,52,Middle->Middle,H,0.103997194607331,1,Other,PNC,1,6.0,8.0,454,12.0,1,2,215.0,205.0,354,253,0,215,205,195,6,10,139,149,0.13333333333333333,30.23076923076923,28.653846153846153,0.19444444444444445,7,2.0,2018,1,0.0,2
1984,4,5,0.319358550225296,0.25689453356631,0,1795,0.884512259074781,1,230,HD230A,HD,5.0,6.0,CA,15,A,9,East Coast,10,13,K->Middle,H,0.072670996313332,0,Southern California,CAT,1,2.0,8.0,170,9.0,0,1,174.0,173.0,232,215,0,174,173,163,15,1,58,59,0.4090909090909091,138.07692307692307,152.6153846153846,1.25,5,178.0,2018,3,1.0,2
791,23,4,0.438665964318223,0.248224256603998,0,900,0.911122704362085,4,2303,HD2303T,HD,8.0,8.0,MA,8,T,8,East Coast,51,57,Middle->Middle,H,0.092308239130494,1,Other,PUB,0,6.0,8.0,490,13.0,1,1,236.0,232.0,386,283,1,236,232,207,8,4,150,154,0.12307692307692308,15.789473684210526,13.87719298245614,0.17391304347826086,7,23.0,2018,1,0.0,2
2270,61,10,0.785912793782811,0.180909424141948,0,2071,0.856909143546001,12,2304,HD2304A,HD,7.0,7.0,CA,24,A,11,East Coast,105,107,Middle->Middle,H,0.087243121560405,1,Northern California,PUB,1,6.0,8.0,1001,16.0,0,1,197.0,188.0,416,222,1,197,188,166,24,9,219,228,0.09322033898305085,19.35514018691589,21.214953271028037,0.16393442622950818,6,47.0,2018,0,0.0,2
873,19,4,0.399740145234931,0.373267544876588,0,842,0.912121696500468,4,2305,HD2305T,HD,6.0,6.0,OH,11,T,8,East Coast,53,55,Middle->Middle,H,0.051415876410415,1,Other,PUB,0,6.0,8.0,1017,15.0,1,1,236.0,232.0,310,284,0,236,232,242,11,4,74,78,0.12698412698412698,15.309090909090909,15.872727272727273,0.21052631578947367,8,46.0,2018,2,0.0,2
1974,10,0,0.574470282173598,0.220565271319,0,1877,0.840748024428322,3,2306,HD2306A,HD,9.0,9.0,CA,18,A,1,East Coast,16,17,K->Middle,H,0.050784918487912,0,Northern California,CAT,1,2.0,8.0,295,16.0,0,2,326.0,232.0,360,260,1,326,232,217,18,94,34,128,0.05555555555555555,110.41176470588235,116.11764705882354,0.0,7,120.0,2018,1,0.0,2
2252,15,10,0.530444500813628,0.214125392799618,0,2109,0.861069939121455,4,2307,HD2307A,HD,7.0,7.0,CA,10,A,12,East Coast,25,32,Middle->Middle,H,0.037674466787791,0,Northern California,PUB,1,6.0,8.0,668,13.0,0,2,438.0,291.0,512,271,1,438,291,251,10,147,74,221,0.2727272727272727,65.90625,70.375,0.6666666666666666,9,20.0,2018,0,0.0,2
2222,19,0,0.562394380354778,0.326915284616879,0,2100,0.92805441568384,1,2308,HD2308A,HD,5.0,5.0,CA,21,A,2,East Coast,39,35,K->Elementary,H,0.074813965824452,1,Northern California,PUB,0,2.0,5.0,436,16.0,1,1,236.0,232.0,270,278,0,236,232,230,21,4,34,38,0.05405405405405406,60.0,63.48571428571429,0.0,8,188.0,2018,3,0.0,2
1711,34,4,0.736178119660907,0.599960410873879,0,1690,0.907212685475853,3,2309,HC2309A,HC,7.0,7.0,WI,18,A,3,East Coast,47,48,Middle->Middle,H,0.096559189713715,1,Other,PUB,1,6.0,6.0,424,11.0,1,1,261.0,264.0,475,308,1,261,264,201,18,-3,214,211,0.058823529411764705,35.208333333333336,35.645833333333336,0.11764705882352941,7,0.0,2018,0,0.0,2
2435,5,0,0.623726089999754,0.272054296365671,0,2361,0.692239409408513,3,2310,HD2310A,HD,5.0,7.0,WA,11,A,0,East Coast,7,10,K->Middle,H,0.043396643935638,0,Pacific Northwest,PUB,0,2.0,8.0,173,15.0,0,1,236.0,232.0,433,435,1,236,232,256,11,4,197,201,0.0,236.1,243.5,0.0,9,66.0,2018,1,2.0,2
2069,31,20,0.633998534363831,0.344229227889162,0,1835,0.911845809071192,6,2311,HC2311A,HC,6.0,6.0,CA,22,A,21,East Coast,45,62,Middle->Middle,H,0.067474383521606,1,Southern California,PUB,1,7.0,8.0,768,15.0,0,2,402.0,173.0,413,186,1,402,173,161,22,229,11,240,0.25301204819277107,29.596774193548388,33.37096774193548,0.6451612903225806,5,35.0,2018,0,0.0,1
1423,33,3,0.720319973961584,0.233552552130303,0,1505,0.90841011778294,6,2313,HD2313A,HD,6.0,7.0,CO,10,A,6,East Coast,54,56,Middle->Middle,H,0.047170522934354,1,Other,PUB,1,6.0,8.0,1054,16.0,0,1,219.0,208.0,364,207,1,219,208,170,10,11,145,156,0.0967741935483871,26.875,25.410714285714285,0.09090909090909091,5,44.0,2018,1,1.0,1
1133,25,4,0.636004368779988,0.188415188759116,1,1345,0.913877316976152,3,2314,HD2314A,HD,10.0,11.0,WI,22,A,3,East Coast,39,46,Middle->High,H,0.05342594349295,1,Other,PUB,1,7.0,9.0,838,6.0,1,1,161.0,163.0,238,200,0,161,163,118,22,-2,77,75,0.061224489795918366,29.23913043478261,24.630434782608695,0.16,4,46.0,2018,2,1.0,1
1888,5,2,0.695290844529784,0.128931610376434,0,1890,0.889550324209579,1,2315,HD2315A,HD,5.0,6.0,ID,13,A,2,East Coast,6,8,Middle->High,H,0.011996702434804,0,Other,PUB,1,7.0,9.0,558,8.0,0,1,238.0,235.0,483,490,1,238,235,272,13,3,245,248,0.2,236.25,236.0,0.4,9,2.0,2018,0,1.0,2
658,1,0,0.012489376784027,0.217301812647201,0,655,0.843837190227537,13,2317,HVP2317T,HVP,6.0,6.0,IL,13,T,3,East Coast,69,84,PK->Middle,H,0.050257745316912,1,Other,PUB,1,1.0,8.0,1463,10.0,1,1,186.0,177.0,191,193,0,186,177,138,13,9,5,14,0.034482758620689655,7.7976190476190474,7.833333333333333,0.0,5,3.0,2018,3,0.0,2
1821,45,4,0.889236231395923,0.166962017172309,0,1823,0.836013530900542,7,2319,HD2319A,HD,7.0,7.0,CA,15,A,4,East Coast,47,59,Middle->Middle,H,0.04874646522825,1,Northern California,PUB,0,6.0,8.0,935,16.0,0,1,236.0,232.0,171,191,0,236,232,159,15,4,-65,-61,0.06349206349206349,30.89830508474576,30.864406779661017,0.08888888888888889,5,207.0,2018,3,0.0,1
1952,3,1,0.484113903775326,0.217301812647201,0,2204,0.836956334175099,1,232,HD232A,HD,5.0,6.0,CA,16,A,2,East Coast,5,7,Middle->Middle,H,0.004551964505539,0,Southern California,PUB,1,6.0,8.0,1381,10.0,0,1,163.0,173.0,177,202,0,163,173,123,16,-10,14,4,0.2222222222222222,314.85714285714283,278.85714285714283,0.3333333333333333,4,204.0,2018,3,1.0,1
2137,19,0,0.627360377927241,0.211833831214527,0,2046,0.879700136990532,3,2320,HD2320A,HD,7.0,7.0,CA,17,A,0,East Coast,29,30,PK->Middle,H,0.078569336439432,1,Northern California,CAT,1,1.0,8.0,315,12.0,1,1,224.0,207.0,406,259,1,224,207,170,17,17,182,199,0.0,68.2,71.23333333333333,0.0,5,74.0,2018,1,0.0,2
2060,59,19,0.726779763086742,0.187842190594782,0,1923,0.896117095462608,6,2323,HD2323A,HD,8.0,8.0,CA,10,A,16,East Coast,91,89,Middle->Middle,H,0.113703256496999,1,Northern California,PUB,0,6.0,8.0,656,16.0,0,1,236.0,232.0,223,210,0,236,232,172,10,4,-13,-9,0.1523809523809524,21.60674157303371,23.146067415730336,0.3220338983050847,6,170.0,2018,2,0.0,2
3162,3,4,0.739411979172848,0.240799358160221,0,2723,0.802899418005343,1,2324,HH2324A,HH,8.0,11.0,CA,30,A,5,East Coast,4,5,High->High,H,0.005028341180104,0,Southern California,PUB,1,9.0,12.0,837,11.0,0,1,234.0,239.0,281,271,0,234,239,177,30,-5,47,42,0.5,544.6,632.4,1.3333333333333333,6,1.0,2018,3,3.0,2
2389,7,0,0.517373245270608,0.063572024224593,0,2515,0.928646275731961,2,2325,HC2325A,HC,9.0,9.0,CA,17,A,5,East Coast,15,18,Middle->Middle,H,0.043279581202832,1,Southern California,PUB,1,7.0,8.0,392,12.0,0,1,234.0,232.0,310,279,0,234,232,230,17,2,76,78,0.21739130434782608,139.72222222222223,132.72222222222223,0.0,7,120.0,2018,2,0.0,2
1951,13,1,0.633739251850408,0.222140528377136,0,2116,0.926730186514132,2,2326,SK2326A,SK,9.0,9.0,NE,15,A,4,Science,18,20,Elementary->Middle,S,0.013144724092059,0,Other,PUB,1,5.0,8.0,1336,13.0,0,1,260.0,264.0,282,278,0,260,264,236,15,-4,22,18,0.16666666666666666,105.8,97.55,0.07692307692307693,7,0.0,2018,2,0.0,2
1892,13,5,0.754651424337059,0.346810356062239,0,2120,0.835359290205689,3,2327,SM2327A,SM,8.0,8.0,OK,23,A,7,Science,19,23,Elementary->Middle,S,0.052063047354323,1,Other,PUB,1,5.0,6.0,357,3.0,0,1,231.0,232.0,265,238,0,231,232,174,23,-1,34,33,0.23333333333333334,92.17391304347827,82.26086956521739,0.38461538461538464,5,2.0,2018,3,0.0,2
1350,15,0,0.61847447575211,0.219173919466964,0,1306,0.964195761746199,2,2328,HD2328A,HD,6.0,6.0,MN,13,A,2,East Coast,27,28,Elementary->Middle,H,0.026618580649192,1,Other,PUB,1,5.0,8.0,954,12.0,1,1,268.0,284.0,404,287,1,268,284,233,13,-16,136,120,0.06666666666666667,46.642857142857146,48.214285714285715,0.0,8,40.0,2018,1,0.0,2
2334,6,3,0.493078162684773,0.201431175691179,0,2347,0.900260816095957,1,233,HC233A,HC,10.0,10.0,WY,17,A,6,East Coast,13,14,Middle->Middle,H,0.045578842009813,0,Other,PUB,1,6.0,8.0,342,11.0,0,1,250.0,242.0,475,314,1,250,242,232,17,8,225,233,0.3,167.64285714285714,166.71428571428572,0.5,7,0.0,2018,0,0.0,2
771,58,3,0.460274803834281,0.309529798669994,0,718,0.899957146878611,10,2330,HD2330T,HD,6.0,6.0,MI,10,T,3,East Coast,106,146,Middle->Middle,H,0.21577226914535,1,Other,PUB,1,6.0,8.0,644,14.0,1,1,226.0,238.0,554,288,1,226,238,165,10,-12,328,316,0.020134228187919462,4.917808219178082,5.280821917808219,0.05172413793103448,6,4.0,2017,3,0.0,2
727,7,3,0.396572690134322,0.054563267398642,0,718,0.923741864888723,2,2331,HD2331T,HD,8.0,8.0,GA,17,T,4,East Coast,16,21,Middle->High,H,0.084435306241435,0,Other,CHD,1,6.0,12.0,212,14.0,1,2,336.0,169.0,372,351,1,336,169,157,17,167,36,203,0.16,34.19047619047619,34.61904761904762,0.42857142857142855,5,2.0,2018,1,0.0,1
1890,31,5,0.388976241753681,0.320840266360443,1,1785,0.87683664695394,7,2333,CD2333A,CD,8.0,8.0,WA,28,A,7,East Coast,83,83,PK->High,C,0.076124978392533,1,Pacific Northwest,CHD,1,1.0,12.0,1208,14.0,1,1,228.0,213.0,449,230,1,228,213,175,28,15,221,236,0.07777777777777778,21.50602409638554,22.771084337349397,0.16129032258064516,6,1.0,2018,0,0.0,2
2112,12,9,0.424463250993521,0.134952180002827,0,2157,0.905794583588587,3,2334,HN2334A,HN,7.0,9.0,AL,8,A,4,East Coast,29,28,Middle->Middle,H,0.034891813832814,1,Other,PUB,1,6.0,8.0,694,9.0,1,2,360.0,249.0,393,284,1,360,249,217,8,111,33,144,0.125,77.03571428571429,75.42857142857143,0.75,7,3.0,2018,1,2.0,2
590,5,4,0.369562152945487,0.45487390328584,0,571,0.93376255213792,1,2335,HS2335A,HS,6.0,6.0,CA,9,A,7,CA History,13,14,K->Middle,H,0.017715481881244,0,Southern California,PUB,1,2.0,6.0,722,14.0,1,1,247.0,244.0,370,266,1,247,244,238,9,3,123,126,0.3333333333333333,40.785714285714285,42.142857142857146,0.8,8,55.0,2018,1,0.0,2
1932,1,3,0.193643007838492,0.217301812647201,0,1813,0.809067541999809,1,2336,HO2336A,HO,11.0,12.0,FL,18,A,3,East Coast,5,6,High->High,H,0.003349771399443,0,Other,PUB,1,9.0,12.0,1472,13.0,1,1,249.0,250.0,348,312,0,249,250,208,18,-1,99,98,0.3333333333333333,302.1666666666667,322.0,3.0,7,3.0,2018,2,1.0,2
1632,8,0,0.442866829515435,0.362040057463064,0,1544,0.896656593205031,2,2337,HD2337A,HD,7.0,8.0,OK,18,A,0,East Coast,15,22,Middle->Middle,H,0.031339958422168,0,Other,PUB,1,6.0,8.0,590,13.0,0,1,198.0,194.0,415,288,1,198,194,237,18,4,217,221,0.0,70.18181818181819,74.18181818181819,0.0,8,22.0,2018,1,1.0,2
1668,8,0,0.566350479872321,0.103905575491464,0,1711,0.876927498803714,2,2339,HD2339A,HD,9.0,10.0,SD,8,A,0,East Coast,17,19,Middle->Middle,H,0.025309922949268,0,Other,PUB,1,6.0,8.0,682,11.0,0,1,366.0,382.0,409,248,1,366,382,223,8,-16,43,27,0.0,90.05263157894737,87.78947368421052,0.0,8,4.0,2018,1,1.0,2
1897,5,1,0.601735234071402,0.217301812647201,0,1876,0.923638998187869,1,2340,HD2340A,HD,7.0,7.0,TX,11,A,1,East Coast,8,9,Middle->Middle,H,0.031457754815254,0,Dallas,PUB,1,6.0,8.0,252,2.0,0,1,246.0,248.0,284,278,0,246,248,201,11,-2,38,36,0.1,208.44444444444446,210.77777777777777,0.2,7,150.0,2018,2,0.0,2
2358,20,4,0.776090117479991,0.32730565267536,0,1953,0.909070223377562,2,2341,HC2341A,HC,7.0,7.0,NV,23,A,9,East Coast,21,28,Middle->Middle,H,0.024327793562222,1,Other,PUB,1,7.0,8.0,975,12.0,0,1,277.0,274.0,498,321,1,277,274,237,23,3,221,224,0.24324324324324326,69.75,84.21428571428571,0.2,8,2.0,2018,0,0.0,2
